ID,Name,Age,Nationality,Overall,Club,Value,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Position
270218,O. Gürbulak,29,Turkey,66,Ümraniyespor,825K,Right,1,3,3,High/ Medium,CDM
228332,H. Choudhury,24,England,73,Leicester City,3.8M,Right,1,3,2,Medium/ High,SUB
242002,G. Mainero,27,Argentina,68,Club Atlético Sarmiento,1.3M,Right,1,3,3,High/ High,RM
270273,A. Du Preez,24,South Africa,69,Kaizer Chiefs,2M,Left,1,5,2,High/ Low,SUB
257111,J. Le Douaron,24,France,72,Stade Brestois 29,3.4M,Left,1,2,3,Medium/ High,SUB
198817,R. Amalfitano,32,France,70,Western Sydney Wanderers,1.3M,Right,1,4,3,Medium/ High,RDM
178773,20 N. Dimitrov,31,Bulgaria,72,,0,Left,1,4,3,High/ Medium,SUB
207641,22 B. Carrasco,30,Chile,67,Club Deportivo Palestino,975K,Right,1,3,3,High/ Medium,RM
257293,22 S. Sithole,22,South Africa,70,Belenenses SAD,3.4M,Right,1,2,2,Medium/ High,RCM
194138,22 A. Gray,30,Jamaica,72,Queens Park Rangers,2.3M,Right,1,3,3,Medium/ Medium,RS
256035,K. Sulemana,20,Ghana,75,Stade Rennais FC,12.5M,Right,1,4,4,High/ Medium,SUB
204444,Y. Wildschut,30,Suriname,65,Oxford United,700K,Right,1,2,3,Medium/ Medium,SUB
237916,W. Smallbone,22,Republic of Ireland,67,Stoke City,2.3M,Right,1,4,3,High/ High,SUB
246937,Um Won Sang,23,Korea Republic,72,Ulsan Hyundai FC,5M,Right,1,4,4,High/ Low,SUB
219216,J. Windass,28,England,68,Sheffield Wednesday,1.2M,Right,1,3,3,High/ Medium,LS
229456,L. Dickmann,25,Italy,72,SPAL,2.9M,Right,1,3,2,High/ Medium,RB
251532,M. Elia,24,Congo DR,72,BSC Young Boys,3.6M,Right,1,4,3,High/ Medium,RS
261145,D. Špikić,23,Croatia,70,Dinamo Zagreb,2.4M,Right,1,4,4,Medium/ Medium,RW
235077,B. Riascos,27,Colombia,70,Al Khaleej,1.7M,Right,1,3,3,High/ Medium,ST
258263,N. Ninua,23,Georgia,66,PAOK,1.3M,Left,1,3,2,Medium/ Medium,RES
254247,M. Mohamed,24,Egypt,74,FC Nantes,8.5M,Right,1,5,3,Medium/ Medium,SUB
253399,O. Edvardsen,23,Norway,66,Go Ahead Eagles,1.2M,Left,1,4,3,High/ High,LM
210870,22 G. Zhukov,26,Kazakhstan,65,Wisła Kraków,825K,Right,1,3,3,Medium/ High,SUB
253181,A. Tosin,24,Benin,69,FC Zürich,2.8M,Right,1,4,3,High/ High,LS
243871,S. High,21,Scotland,65,Rotherham United,1.6M,Right,1,3,2,High/ High,SUB
246683,L. Agoumé,20,France,71,Inter,3.9M,Right,1,3,3,Medium/ Medium,SUB
231410,Brahim,22,Spain,78,AC Milan,31.5M,Right,1,5,4,High/ Medium,CAM
210020,P. Weihrauch,28,Germany,66,SG Dynamo Dresden,850K,Right,1,3,3,Medium/ Medium,SUB
254023,22 J. Julio,22,Ecuador,67,LDU Quito,1.6M,Right,1,3,3,Medium/ High,SUB
255210,A. Slimane,21,Tunisia,69,Brøndby IF,3.1M,Right,1,4,4,Medium/ Medium,CAM
258846,A. Álvarez Martínez,21,Uruguay,72,U.S. Sassuolo Calcio,5.5M,Right,1,3,2,High/ Low,ST
167512,S. Whalley,34,England,63,Accrington Stanley,220K,Right,1,3,3,High/ Medium,RM
262412,L. Rosier,23,France,69,Estoril Praia,2.8M,Right,1,3,2,Medium/ High,LCM
235824,T. Alarcón,23,Chile,72,"Cádiz CF",4.9M,Right,1,3,2,Medium/ High,SUB
254296,K. Yılmaz,21,Turkey,63,Beşiktaş JK,1.2M,Right,1,3,3,Medium/ High,RDM
163925,A. Diamanti,39,Italy,73,Western United FC,1M,Left,1,2,4,Medium/ Low,SUB
138956,G. Chiellini,37,Italy,84,Los Angeles FC,7.5M,Left,4,3,2,Medium/ High,LCB
164859,T. Walcott,33,England,72,Southampton,1.5M,Right,3,2,3,Medium/ Medium,SUB
208852,K. Morris,28,England,64,Tranmere Rovers,600K,Left,1,4,3,High/ High,RM
204366,22 J. Locadia,27,Netherlands,70,VfL Bochum 1848,1.7M,Right,1,4,3,High/ Medium,RES
222515,Z. Ferhat,29,Algeria,72,Aytemiz Alanyaspor,2.3M,Right,2,4,4,Medium/ Low,SUB
259961,L. Ursino,33,Argentina,67,Club The Strongest,625K,Right,1,3,4,High/ Medium,LCM
254628,21 N. Rodríguez,28,Uruguay,68,Club Atlético River Plate,1.1M,Right,1,4,3,High/ Medium,RWB
243792,Iñigo Vicente,24,Spain,71,Racing Santander,3M,Right,1,4,4,Medium/ Medium,LM
261629,21 F. Ngah,22,Cameroon,69,,0,Left,1,3,2,Medium/ Medium,LB
242381,M. Hoedemakers,24,Netherlands,69,SC Cambuur,1.9M,Left,1,4,2,Medium/ Medium,CDM
252038,"Romário Baró",22,Portugal,70,FC Porto,3.6M,Right,1,4,3,Medium/ Medium,RES
239712,M. Okugawa,26,Japan,75,DSC Arminia Bielefeld,7M,Left,1,4,3,Medium/ Medium,RCM
245037,Eric García,21,Spain,76,FC Barcelona,14M,Right,2,3,2,Medium/ Medium,RES
257502,G. Smal,24,Netherlands,69,FC Twente,2M,Left,1,3,2,High/ Medium,LB
233396,I. Touré,24,Germany,66,Pisa,1.3M,Right,1,3,3,Medium/ High,SUB
236600,J. Tanganga,23,England,74,Tottenham Hotspur,9M,Right,1,3,2,Medium/ High,SUB
253539,21 C. Caraza,34,Peru,65,Sport Huancayo,250K,Right,1,3,2,Medium/ High,SUB
220051,"20 M. Miloš",26,Croatia,67,Desportivo das Aves,825K,Right,1,4,3,High/ Medium,SUB
241162,J. Paintsil,24,Ghana,71,KRC Genk,2.8M,Right,1,3,3,High/ Medium,RW
237453,A. Onaiwu,26,Japan,71,Toulouse Football Club,2.5M,Right,1,3,3,High/ Medium,SUB
246258,"L. Beltrán",21,Argentina,71,River Plate,4.2M,Right,1,3,3,High/ High,RES
240020,Ricardo Mangas,24,Portugal,71,Boavista FC,3.6M,Left,1,3,2,Medium/ Medium,SUB
230212,Zervandro,22,Brazil,78,Internacional,14.5M,Left,1,3,2,Medium/ Medium,RCB
257208,M. Balikwisha,21,Belgium,72,Royal Antwerp FC,5.5M,Right,1,5,4,High/ High,LW
261622,21 M. Sherif,24,Egypt,70,,0,Left,1,5,2,High/ Medium,SUB
266224,W. Velasco,22,Bolivia,65,Independiente Petrolero,1.5M,Right,1,3,3,High/ Medium,RM
259101,J. Gazibegović,22,Bosnia and Herzegovina,68,SK Sturm Graz,1.7M,Right,1,4,2,High/ Medium,RB
254412,A. Cossio,27,Peru,64,Cienciano,575K,Left,1,3,2,Medium/ High,SUB
201895,D. Fagundez,27,Uruguay,72,Austin FC,2.5M,Right,1,3,4,High/ Medium,LM
265445,J. Alarcón,19,Peru,65,Sport Boys,1.5M,Left,1,4,3,High/ Medium,LCM
147445,17 D. Bilyaletdinov,31,Russia,69,Rubin Kazan,875K,Left,2,4,3,Medium/ Low,RES
203672,C. Galano,31,Italy,67,Bari,850K,Left,1,1,3,High/ Low,SUB
202515,Jesé,29,Spain,72,MKE Ankaragücü,2.3M,Right,2,4,4,Medium/ Low,LW
211302,G. Lapadula,32,Peru,73,Cagliari,2.5M,Left,2,3,3,High/ Low,LS
194015,J. Börner,31,Germany,71,Hannover 96,1.3M,Left,1,3,2,Medium/ High,LCB
194091,M. Jacobs,30,England,66,Portsmouth,825K,Right,1,3,3,Medium/ Medium,LM
255353,G. Kinda,28,Israel,69,Sporting Kansas City,1.4M,Right,1,5,4,High/ Medium,RES
256502,A. Molinas,21,Argentina,73,Boca Juniors,7M,Right,1,3,3,Medium/ Medium,SUB
233152,K. Itakura,25,Japan,75,Borussia Mönchengladbach,7.5M,Right,1,4,3,Medium/ Medium,RCB
40898,13 S. Govou,32,France,69,Évian Thonon Gaillard FC,400K,Right,3,3,3,Medium/ Medium,SUB
184469,H. Arter,32,Republic of Ireland,65,Nottingham Forest,475K,Left,1,5,3,Medium/ High,RES
199580,C. Goldson,29,England,75,Rangers FC,5M,Right,1,2,2,Medium/ Medium,RCB
215760,F. Martin,32,France,63,Valenciennes FC,375K,Left,1,2,3,Medium/ Medium,SUB
246723,B. Wiredu,22,England,65,Fleetwood Town,1.1M,Right,1,3,2,High/ High,CDM
238379,N. Nartey,22,Denmark,69,VfB Stuttgart,2.8M,Left,1,3,3,Medium/ Medium,SUB
41635,16 P. Mexès,33,France,77,AC Milan,3.1M,Right,2,3,2,Medium/ Medium,RCB
202464,J. Clark,28,England,69,Luton Town,1.4M,Right,1,4,3,High/ Medium,RCM
253444,A. Kalimuendo,20,France,76,Paris Saint-Germain,12M,Right,1,3,3,High/ Medium,SUB
247026,A. Schäfer,23,Hungary,70,1. FC Union Berlin,3.5M,Right,1,4,3,Medium/ Medium,RES
194229,Hugo Mallo,31,Spain,77,RC Celta de Vigo,7.5M,Right,2,3,3,Medium/ Medium,RB
259664,R. García,28,Peru,69,Club Deportes Tolima,1.4M,Right,1,3,3,High/ Medium,SUB
269343,J. Podgórski,26,Poland,65,Korona Kielce,850K,Right,1,2,2,Medium/ High,LM
222461,Rochinha,27,Portugal,75,Sporting CP,6M,Right,1,3,4,High/ Low,SUB
261714,21 Kong Qiqiang,22,China PR,67,Jiangsu FC,1.4M,Right,1,5,3,Medium/ High,RCM
239250,Abel Ruiz,22,Spain,74,SC Braga,9.5M,Right,1,3,4,High/ Medium,SUB
263452,T. Gemicibaşi,26,Turkey,67,Kasimpaşa SK,1.1M,Left,1,3,2,High/ Medium,CDM
264766,Á. Urdaneta,32,Venezuela,64,Estudiantes de Mérida,450K,Right,1,3,3,Medium/ Medium,SUB
252084,Marcos André,25,Brazil,73,Valencia CF,4.1M,Right,1,4,3,High/ Low,SUB
236316,Y. Valery,23,France,71,Southampton,4M,Right,1,2,3,High/ High,SUB
245026,B. Lederman,22,Poland,67,Raków Częstochowa,2.3M,Left,1,3,3,Medium/ Medium,LCM
264796,J. Concha,23,Peru,69,Club Alianza Lima,3.1M,Right,1,3,4,High/ Low,RCM
142822,21 J. Gutiérrez,36,Argentina,69,Club Atlético Banfield,450K,Right,2,3,3,Medium/ High,SUB
233442,J. Osei-Tutu,23,England,66,VfL Bochum 1848,1.9M,Right,1,3,3,Medium/ High,SUB
245388,J. Todibo,22,France,78,OGC Nice,20.5M,Right,1,2,3,Medium/ Medium,RCB
169593,K. Lee,34,England,66,Bolton Wanderers,400K,Right,1,2,3,Medium/ Medium,SUB
177633,Ángel,35,Spain,74,RCD Mallorca,1.8M,Right,1,3,3,Medium/ Medium,LS
235770,H. Pickering,23,England,69,Blackburn Rovers,2.1M,Left,1,2,2,High/ Medium,LB
244389,Fernando,23,Brazil,72,FC Red Bull Salzburg,5M,Right,1,3,3,Medium/ Medium,CAM
196318,S. Gürler,30,Turkey,73,İstanbul Başakşehir FK,2.9M,Right,1,3,3,High/ Medium,SUB
199912,S. Kittel,29,Germany,73,Hamburger SV,3M,Right,1,5,4,High/ Low,LW
222693,H. Fertoli,27,Argentina,70,Club Atlético Talleres,1.7M,Right,1,3,3,Medium/ Medium,LM
258685,J. Muleka,22,Congo DR,71,Beşiktaş JK,4.2M,Right,1,3,4,High/ High,LM
237207,S. Kalu,24,Nigeria,72,Watford,3.4M,Right,1,4,4,High/ Medium,SUB
208622,Rubén Sobrino,30,Spain,73,"Cádiz CF",3M,Right,1,4,3,High/ Medium,SUB
264697,M. Amoura,22,Algeria,65,FC Lugano,1.6M,Right,1,2,3,Medium/ Low,SUB
254770,R. Salinas,27,Paraguay,67,Guaireña FC,1.1M,Right,1,3,3,High/ High,RS
252290,S. Esposito,21,Italy,68,SPAL,2.7M,Right,1,3,2,Medium/ Medium,CM
262730,I. Batha,30,Albania,65,AFC UTA Arad,600K,Right,1,3,2,Medium/ Medium,LDM
256674,J. Justvan,24,Germany,71,SC Paderborn 07,2.7M,Left,1,3,3,High/ Low,RM
246800,T. Buchanan,23,Canada,72,Club Brugge KV,3.7M,Right,1,3,3,High/ Medium,SUB
248201,M. Minchev,21,Bulgaria,71,AC Sparta Praha,3M,Right,1,3,2,High/ Medium,SUB
263172,P. Nange,30,South Africa,65,Kaizer Chiefs,600K,Right,1,3,2,Medium/ High,RES
18760,13 J. Bullard,33,England,67,Milton Keynes Dons,250K,Right,2,3,3,High/ Low,SUB
251445,Samuel Lino,22,Brazil,75,Valencia CF,12.5M,Right,1,3,3,High/ Medium,LM
232708,M. Valenzuela,23,Argentina,68,FC Lugano,1.8M,Left,1,2,3,Medium/ Medium,LM
222477,L. Reed,24,England,65,Swindon Town,825K,Right,1,3,3,Medium/ High,CDM
199852,22 N. Jørgensen,30,Denmark,72,F.C. København,2.3M,Right,2,3,3,Medium/ Medium,SUB
199387,P. Chavarría,34,Argentina,67,"Málaga CF",500K,Right,1,4,3,High/ High,SUB
227686,K. Anderson,27,England,69,Blackpool,1.5M,Right,1,3,3,High/ Medium,SUB
253055,I. Jones,23,England,73,Middlesbrough,4.3M,Right,1,4,3,High/ Medium,RWB
255125,A. Ounahi,22,Morocco,70,Angers SCO,3.6M,Right,1,3,3,High/ High,CAM
212100,M. Lowe,25,England,72,Sheffield United,3.2M,Left,1,3,3,Medium/ Medium,SUB
189224,Júnior Negão,35,Brazil,75,Changchun Yatai FC,2.4M,Right,1,3,3,High/ Low,ST
260270,L. Hurtado,28,Bolivia,66,"Club Deportivo Guabirá",850K,Left,1,3,3,High/ Medium,LM
262595,J. Masharipov,28,Uzbekistan,72,Al Nassr,2.4M,Right,1,4,3,Medium/ Medium,LM
158625,Dante,38,Brazil,78,OGC Nice,2.5M,Left,3,4,3,Low/ High,LCB
260592,"B. Šeško",19,Slovenia,72,FC Red Bull Salzburg,5.5M,Right,1,3,3,Medium/ Medium,RS
270894,L. Diack,21,Senegal,64,MKE Ankaragücü,1.2M,Right,1,3,2,Medium/ High,CDM
230461,Leordinho Paes,22,Brazil,72,Santos,2.8M,Left,1,3,3,Medium/ Medium,LAM
251560,B. Mitchell,21,England,67,Millwall,2.3M,Right,1,3,2,Medium/ Medium,RCM
252293,I. Jakobs,22,Germany,71,AS Monaco,4.2M,Left,1,3,3,Medium/ Medium,SUB
222634,I. Success,26,Nigeria,74,Udinese Calcio,5.5M,Right,1,3,3,Medium/ Medium,SUB
201911,W. Keane,29,Republic of Ireland,69,Wigan Athletic,1.4M,Right,1,3,3,High/ Medium,SUB
253275,22 J. Trindade,27,Uruguay,70,Pachuca,1.6M,Right,1,4,3,Medium/ High,SUB
183900,22 D. Perotti,32,Argentina,74,US Salernitana 1919,3.3M,Right,3,4,4,Medium/ Low,SUB
200855,G. Baldock,29,Greece,71,Sheffield United,1.6M,Right,1,3,3,High/ Medium,RWB
228408,C. Ronan,24,Republic of Ireland,67,Wolverhampton Wanderers,2M,Right,1,3,3,High/ Medium,RES
232439,L. Vignali,26,Italy,69,Spezia,1.6M,Right,1,3,3,Medium/ Medium,SUB
234772,"Salvi Sánchez",31,Spain,74,Rayo Vallecano,3.5M,Right,1,3,3,High/ Medium,SUB
231113,22 Z. Bakaev,25,Russia,74,Spartak Moskva,5.5M,Left,1,2,3,High/ Medium,SUB
176495,Matheus,39,Brazil,75,Zhejiang Professional FC,1.8M,Left,1,4,4,High/ Low,RM
268774,I. Mohammad,32,Qatar,67,,0,Right,1,3,3,Medium/ Low,SUB
198200,B. Stambouli,31,France,73,Adana Demirspor,2.1M,Right,2,4,2,Medium/ High,SUB
245729,H. Clarke,21,England,65,Stoke City,1.5M,Right,1,3,2,High/ Medium,RWB
231416,D. Lukébakio,24,Belgium,74,Hertha BSC,6M,Left,2,3,4,Medium/ Low,RM
232119,Ç. Söyüncü,26,Turkey,78,Leicester City,15.5M,Right,1,4,2,Medium/ Medium,SUB
258370,22 Bruno Fuchs,22,Brazil,71,PFC CSKA Moscow,3.9M,Right,1,3,2,Medium/ Medium,SUB
191856,H. Barcos,38,Argentina,71,Club Alianza Lima,650K,Right,2,5,3,Medium/ Medium,LS
253619,"M. Távara",23,Peru,70,Club Sporting Cristal,2.3M,Left,1,2,2,Medium/ Medium,CM
179527,22 L. Rémy,34,France,71,Adana Demirspor,900K,Right,2,3,4,Medium/ Low,SUB
213644,A. Geipl,30,Germany,68,1. FC Heidenheim 1846,1M,Right,1,3,2,Low/ High,SUB
225441,K. Palmer,25,Jamaica,68,Coventry City,1.6M,Right,1,4,3,Medium/ Medium,SUB
265704,"W. González",28,Colombia,68,Hermanos Colmenarez,1.2M,Left,1,3,3,High/ Medium,RCM
263282,M. N'Diaye,25,Senegal,69,FC Viktoria Plzeň,1.6M,Left,1,3,2,Medium/ Medium,SUB
242335,"C. Cándido",27,Uruguay,71,Club Nacional de Football,2M,Left,1,3,3,High/ Medium,LB
254700,C. Arrua,24,Paraguay,67,Club Nacional,1.5M,Right,1,3,3,High/ Medium,SUB
199000,T. Sainsbury,30,Australia,72,,0,Right,1,3,2,Medium/ Medium,RCB
185132,22 Mikel San José,32,Spain,70,SD Amorebieta,1.3M,Right,2,3,2,Medium/ High,CM
232546,D. Zabala,30,Uruguay,72,Club Nacional de Football,2.3M,Right,1,4,3,Medium/ Medium,LM
215689,A. Petagna,27,Italy,76,Napoli,9M,Left,2,3,3,Medium/ Medium,SUB
244186,Luquinhas,25,Brazil,74,New York Red Bulls,5.5M,Right,1,4,4,High/ Medium,CAM
248117,A. Ciobanu,24,Romania,67,Rapid București,1.6M,Right,1,3,3,Medium/ Medium,CAM
198190,G. Cunningham,31,Republic of Ireland,69,Preston North End,1M,Left,1,3,3,Medium/ High,SUB
244112,D. Kyereh,26,Ghana,75,Sport-Club Freiburg,7.5M,Right,1,3,5,Medium/ Medium,SUB
261299,A. Scott,18,England,67,Bristol City,2.6M,Right,1,3,3,High/ Medium,CAM
208324,21 P. Polomat,26,France,68,Gençlerbirliği SK,1.2M,Left,1,3,2,High/ Medium,SUB
231354,M. Pantović,25,Serbia,71,1. FC Union Berlin,2.4M,Right,1,3,3,Medium/ Medium,SUB
224980,M. Busch,27,Germany,71,1. FC Heidenheim 1846,1.8M,Right,1,3,2,High/ Medium,RB
264465,22 Luvannor,31,Moldova,69,Al Taawoun,1.2M,Left,1,5,3,Medium/ Medium,RES
199576,Oriol Romeu,30,Spain,78,Southampton,12M,Right,2,3,2,Low/ High,CDM
226773,22 P. Diop,23,Senegal,69,Olympique Lyonnais,1.9M,Right,1,3,2,Medium/ Medium,RES
219581,S. Gigot,28,France,78,Olympique de Marseille,13.5M,Right,1,2,2,High/ Medium,CB
253340,22 E. Mera,36,Ecuador,69,Independiente del Valle,450K,Right,1,3,3,Medium/ Medium,SUB
201377,J. Murillo,30,Colombia,75,U.C. Sampdoria,4.6M,Right,2,3,2,Medium/ High,SUB
194163,J. Raitala,33,Finland,67,HJK Helsinki,475K,Left,1,5,2,Medium/ High,LCB
252114,B. Rollheiser,22,Argentina,71,Estudiantes de La Plata,3M,Left,1,2,3,High/ Medium,SUB
262949,22 Marcos Silva,22,Portugal,66,Clube Sport Marítimo,1.7M,Right,1,3,3,High/ Medium,SUB
3912,13 L. Saha,33,France,76,Lazio,2.4M,Left,2,4,3,Medium/ Low,SUB
229991,Fran Villalba,24,Spain,72,Real Sporting de Gijón,4.7M,Right,1,3,3,High/ Medium,CAM
265743,"E. Ibáñez",28,Argentina,65,Cienciano,625K,Right,1,3,3,Medium/ Medium,SUB
235618,K. Wilson,22,England,67,Bristol City,2M,Right,1,4,3,High/ Medium,SUB
235029,22 F. Chalov,23,Russia,73,FC Basel 1893,4.4M,Right,1,3,3,High/ Low,ST
235807,A. Morley,22,England,65,Bolton Wanderers,1.6M,Right,1,3,2,Medium/ Medium,LCM
252848,21 M. Đurić,32,Serbia,65,Central Coast Mariners,575K,Right,1,4,2,Medium/ Medium,SUB
253832,22 C. Tejena,25,Ecuador,62,Delfín Sporting Club,500K,Left,1,3,2,Medium/ Medium,SUB
251690,J. Rudoni,21,England,65,Huddersfield Town,1.8M,Left,1,4,3,High/ Medium,LW
262088,H. Haraldsson,19,Iceland,67,F.C. København,2.4M,Right,1,3,3,High/ High,CAM
255830,22 Y. Yamamoto,23,Japan,67,Gamba Osaka,1.5M,Right,1,3,2,Medium/ Medium,SUB
263527,F. Mateos,29,Argentina,72,Deportivo Ñublense,2.3M,Right,1,4,4,Medium/ Medium,RCM
237185,J. Davies,23,Wales,64,Wrexham AFC,875K,Left,1,3,3,High/ Medium,LCM
201939,22 C. Piccini,28,Italy,74,Valencia CF,3.8M,Right,1,2,3,Medium/ Medium,SUB
227288,J. Flores,26,England,61,Bohemian FC,375K,Left,1,4,3,Medium/ Medium,RDM
251810,B. Brobbey,20,Netherlands,76,Ajax,16.5M,Right,1,4,3,Medium/ Low,SUB
236586,Kim Jin Ya,24,Korea Republic,66,FC Seoul,1.3M,Right,1,4,3,High/ High,SUB
247933,S. Moreno,22,Colombia,70,Portland Timbers,3.6M,Right,1,2,4,High/ High,RM
254243,E. Anderson,19,Scotland,67,Newcastle United,2.6M,Right,1,4,3,High/ Medium,RES
173432,H. Moreno,34,Mexico,76,,0,Left,1,3,2,Medium/ Medium,LCB
257271,L. Gourna,18,France,71,FC Red Bull Salzburg,3.7M,Right,1,3,2,Medium/ High,SUB
250825,R. Longman,21,England,68,Hull City,2.7M,Right,1,4,3,Medium/ Medium,SUB
184144,"N. Gaitán",34,Argentina,72,FC Paços de Ferreira,1.1M,Left,3,2,4,Medium/ Low,LCM
261381,22 L. García,33,Peru,66,Carlos A. Mannucci,525K,Right,1,4,4,High/ Low,RES
233125,M. Hartel,26,Germany,70,FC St. Pauli,2.1M,Right,1,4,3,High/ High,LCM
266643,"P. González",25,Uruguay,67,Liverpool Fútbol Club,1.3M,Right,1,3,3,High/ High,LW
252943,Ramón Enríquez,21,Spain,66,"Málaga CF",1.9M,Right,1,3,3,Medium/ Medium,RCM
247912,I. Gheorghe,22,Romania,68,Sepsi OSK Sf. Gheorghe,1.9M,Right,1,3,3,Medium/ Medium,RCM
246340,M. Mudryk,21,Ukraine,74,Shakhtar Donetsk,9.5M,Right,1,4,4,High/ Medium,SUB
257188,Erik,21,Brazil,69,Al Ain FC,3M,Left,1,4,4,High/ Low,LB
253822,21 S. Assís,27,Uruguay,69,Unión de Santa Fe,1.4M,Right,1,3,2,Low/ High,LCM
264073,22 E. Mala,21,Albania,63,GZT Giresunspor,1.1M,Right,1,4,2,High/ Medium,SUB
164876,17 Michu,30,Spain,73,Real Oviedo,2.7M,Left,2,3,3,High/ High,CAM
234875,L. Höler,27,Germany,73,Sport-Club Freiburg,3.3M,Right,1,2,2,Medium/ High,SUB
176062,S. Kljestan,36,United States,68,LA Galaxy,375K,Right,2,4,3,Low/ Low,SUB
208522,H. Magnússon,29,Iceland,73,Panathinaikos FC,2.8M,Left,1,2,2,Medium/ High,LCB
233138,22 Y. Kobayashi,33,Japan,72,Kawasaki Frontale,1.5M,Right,1,4,3,High/ Medium,SUB
237681,T. Kubo,21,Japan,74,Real Sociedad,9.5M,Left,1,4,4,Medium/ Medium,SUB
225748,T. Cantwell,24,England,74,Norwich City,6M,Right,1,3,4,High/ Medium,LM
220132,Zaldúa,30,Spain,76,"Cádiz CF",6.5M,Right,1,3,2,High/ Medium,RB
242411,S. Santoro,22,Italy,64,Perugia,1.3M,Right,1,3,2,Medium/ Medium,SUB
216774,W. Hoedt,28,Netherlands,76,RSC Anderlecht,7M,Left,2,3,2,Medium/ Medium,CB
259762,V. Kristiansen,19,Denmark,69,F.C. København,2.9M,Left,1,3,3,High/ Medium,SUB
240060,M. Aarons,22,England,74,Norwich City,8M,Right,1,3,3,High/ Medium,RB
45601,15 F. Malouda,34,France,72,FC Metz,1.1M,Left,3,3,4,Medium/ Medium,CAM
246352,Hugo Guillamón,22,Spain,74,Valencia CF,9M,Right,1,4,2,Low/ High,CDM
234399,J. Eggestein,24,Germany,70,FC St. Pauli,2.5M,Right,1,4,3,High/ High,LS
196073,21 E. Paredes,39,Chile,73,Colo-Colo,1M,Left,2,3,3,High/ Low,ST
263059,"Tomás Händel",21,Portugal,67,Vitória de Guimarães,2.4M,Left,1,3,2,Medium/ Medium,SUB
256136,F. Torres,22,Uruguay,73,Orlando City Soccer Club,7M,Left,1,3,3,High/ Medium,LM
222160,Y. Koné,26,Mali,69,Olympique Lyonnais,1.5M,Left,1,3,3,High/ Medium,RES
257243,22 E. Peretz,24,Israel,67,RZ Pellets Wolfsberger AC,1.5M,Right,1,3,3,High/ Medium,RCM
250858,P. Ciss,28,Senegal,73,Rayo Vallecano,2.7M,Right,1,3,2,Low/ High,SUB
192970,D. Mayor,31,England,66,Plymouth Argyle,700K,Right,1,3,4,High/ Low,LCM
250854,R. Carstensen,21,Denmark,71,KRC Genk,4M,Right,1,3,3,High/ Medium,RES
244147,A. Păun,27,Romania,69,CFR Cluj,1.5M,Right,1,3,3,High/ Medium,LW
271318,Cuca,31,Portugal,67,Casa Pia,725K,Right,1,3,2,Medium/ High,SUB
186518,22 P. Zeballos,35,Paraguay,70,Club River Plate Asunción,650K,Right,1,3,3,High/ Low,SUB
235735,E. Ampadu,21,Wales,73,Chelsea,6M,Right,2,3,2,Medium/ High,RES
242744,A. Aremu,22,Nigeria,68,FC St. Pauli,2.6M,Right,1,3,3,Medium/ High,CDM
213328,S. Miangue,25,Belgium,68,KSV Cercle Brugge,1.6M,Left,1,3,2,Medium/ Medium,LB
201266,K. Kusk,30,Denmark,68,Aalborg BK,1.2M,Left,1,2,3,Medium/ Low,SUB
243055,22 Rafael Camacho,21,Portugal,68,Belenenses SAD,1.8M,Right,1,3,3,High/ Medium,LM
254200,Á. Gracia,33,Ecuador,66,CS Emelec,450K,Left,1,3,2,High/ Low,LB
253259,A. Medina,24,Uruguay,69,Liverpool Fútbol Club,2M,Right,1,4,3,Medium/ Medium,RW
182493,D. Godín,36,Uruguay,77,Vélez Sarsfield,1.9M,Right,3,3,2,Medium/ High,LCB
254258,22 Nilton Varela,20,Portugal,68,Belenenses SAD,2.5M,Left,1,2,3,High/ Medium,SUB
270785,N. Gagnidze,21,Georgia,65,Ümraniyespor,1.6M,Right,1,3,3,High/ Medium,SUB
244840,L. Czyborra,23,Germany,69,Genoa,2.7M,Left,1,3,2,Medium/ Medium,SUB
7784,15 D. Cissé,32,France,72,SC Bastia,2M,Right,3,4,3,High/ Medium,SUB
252410,F. Maistro,24,Italy,69,SPAL,2.2M,Right,1,3,2,Medium/ Medium,SUB
189881,C. Smalling,32,England,81,Roma,16.5M,Right,3,3,2,Medium/ High,CB
197655,S. Coates,31,Uruguay,82,Sporting CP,21M,Right,3,3,2,Medium/ Medium,CB
137671,17 P. Odemwingie,34,Nigeria,69,Rotherham United,475K,Right,3,4,3,Medium/ Low,SUB
262642,Z. Amdouni,21,Switzerland,68,FC Basel 1893,3M,Right,1,4,3,Medium/ Medium,CAM
253129,22 G. Comas,23,Argentina,65,Unión de Santa Fe,1.4M,Right,1,4,2,Medium/ Medium,SUB
200641,Y. Konoplyanka,32,Ukraine,70,Cracovia,1.3M,Right,2,3,4,Medium/ Low,SUB
260286,22 A. Watanabe,25,Japan,64,Oita Trinita,750K,Right,1,3,2,High/ Medium,LF
239136,N. Cozza,23,France,74,Montpellier Hérault SC,8M,Left,1,3,2,Medium/ Medium,LCB
231433,Aitor,26,Spain,74,Panathinaikos FC,5M,Left,1,3,3,Medium/ Low,RW
184312,20 J. Biabiany,31,France,70,Trapani,1.6M,Right,2,3,3,Medium/ Low,SUB
225100,J. Gomez,25,England,81,Liverpool,34M,Right,2,3,3,Medium/ Medium,SUB
216467,J. Payne,27,England,65,Charlton Athletic,750K,Left,1,3,3,High/ Low,SUB
